KBWC,BWC,Brawley Municipal Airport,Brawley,US,32.99290085,-115.5169983,-128,America/Los_Angeles,Kalahair Desert 卡拉哈里沙漠
KBWD,BWD,Brownwood Regional Airport,Brownwood,US,31.79360008,-98.95649719,1387,America/Chicago,Kalgoorlie 卡尔古利
EDVE,BWE,Braunschweig Wolfsburg Airport,,DE,52.31919861,10.55609989,295,Europe/Berlin,Kaliningrad 加里宁格勒
EGNL,BWF,Barrow Walney Island Airport,Barrow-in-Furness,GB,54.13119888,-3.263669968,173,Europe/London,Kama 卡马河
KBWG,BWG,Bowling Green Warren County Regional Airport,Bowling Green,US,36.96450043,-86.41970062,547,America/Chicago,Kamchatka Peninsula 堪察加半岛
WMKB,BWH,Butterworth Airport,Butterworth,MY,5.465919972,100.3909988,11,Asia/Kuala_Lumpur,Kampala 坎伯拉
KBWI,BWI,Baltimore/Washington International Thurgood Marshal Airport,Baltimore,US,39.17539978,-76.66829681,146,America/New_York,Kampuchea 柬埔寨
LDSB,BWK,Bol Airport,Bra? Island,HR,43.28570175,16.67970085,1776,Europe/Zagreb,Kanchenjunga 干城章嘉峰
6OK6,BWL,Earl Henry Airport,Blackwell,US,36.79589844,-97.31700134,1054,America/Chicago,Kansas 堪萨市
KBPP,BWM,Bowman Municipal Airport,Bowman,US,46.18700027,-103.4280014,2958,America/Denver,Kaohsiung 高雄市
WBSB,BWN,Brunei International Airport,Bandar Seri Begawan,BN,4.944200039,114.9280014,73,Asia/Brunei,Karachi 卡拉奇
UWSB,BWO,Balakovo Airport,Balakovo,RU,51.85829926,47.74560165,95,Europe/Volgograd,Karaganda 卡拉干布
YBRW,BWQ,Brewarrina Airport,,AU,-29.97389984,146.8170013,414,Australia/Sydney,Karakoram Range 喀拉昆仑山脉
YWYY,BWT,Wynyard Airport,Burnie,AU,-40.99890137,145.7310028,62,Australia/Hobart,Karamay 克拉玛依
YSBK,BWU,Sydney Bankstown Airport,Sydney,AU,-33.92440033,150.9880066,29,Australia/Sydney,Kariba 卡里巴水库
MUBR,BWW,Las Brujas Airport,Cayo Santa Maria,CU,22.62129974,-79.14720154,13,America/Havana,Kashmir 克什米尔
KBXA,BXA,George R Carr Memorial Air Field,Bogalusa,US,30.81369972,-89.86499786,119,America/Chicago,"Katadin, Mount 克大定山"
WASO,BXB,Babo Airport,Babo-Papua Island,ID,-2.532239914,133.4389954,10,Asia/Jayapura,Katanga 加丹加
WAKE,BXD,Bade Airport,Bade-Papua Island,ID,-7.714630127,139.5749969,59,Asia/Jayapura,Katar (Qatar) 卡塔尔
GOTB,BXE,Bakel Airport,Bakel,SN,14.84729958,-12.46829987,98,Africa/Dakar,Kathmandu (Khatmandu) 加德满都
YBDG,BXG,Bendigo Airport,,AU,-36.73939896,144.3300018,705,Australia/Melbourne,Katowice 卡托维兹
UAAH,BXH,Balkhash Airport,Balkhash,KZ,46.8932991,75.00499725,1446,Asia/Almaty,Kawaikini 加外基尼山
DIBI,BXI,Boundiali Airport,Boundiali,CI,9.532999992,-6.467000008,1286,Africa/Abidjan,Kazak(h)satan 哈萨克
UAAR,BXJ,Boralday Airport,Aima Ata,KZ,43.3526001,76.88369751,2313,Asia/Almaty,"Kazbek, kasbek 卡兹别克山"
KBXK,BXK,Buckeye Municipal Airport,Buckeye,US,33.42039871,-112.685997,1033,America/Phoenix,Kebnekaise 凯布讷尔
LTBV,BXN,Ims?k Airport,,TR,37.14009857,27.66970062,202,Europe/Istanbul,Keelung 基隆
LSZC,BXO,Buochs Airport,Buochs,CH,46.97444444,8.396944444,1475,Europe/Zurich,Keewatin 基威廷
EPBP,BXP,Bia?a Podlaska Airport,Bia?a Podlaska,PL,52.00579834,23.14360046,495,Europe/Warsaw,Keighley 基思利
OIKM,BXR,Bam Airport,,IR,29.08419991,58.45000076,3231,Asia/Tehran,Kelantan 吉兰丹
KL08,BXS,Borrego Valley Airport,Borrego Springs,US,33.25899887,-116.3209991,520,America/Los_Angeles,Kent 肯特
WRLC,BXT,Bontang Airport,Bontang-Borneo Island,ID,0.1196909994,117.4749985,49,Asia/Makassar,Kentucky 肯塔基
RPME,BXU,Bancasi Airport,Butuan City,PH,8.951319695,125.4779968,141,Asia/Manila,Kenya 肯尼亚
BIBV,BXV,Brei��dalsvik Airport,Brei��dalsvik,IS,64.79000092,-14.02280045,8,Atlantic/Reykjavik,Kerch 刻赤
SLYA,BYC,Yacuiba Airport,Yacuiba,BO,-21.96089935,-63.65169907,2112,America/La_Paz,Kerguelen 凯尔盖朗群岛
LFAQ,BYF,Albert-Bray Airport,Albert/Bray,FR,49.9715004,2.697659969,364,Europe/Paris,Kerintji 克林季山
LPBJ,BYJ,Beja International Airport,Beja,PT,38.07889938,-7.932400227,636,Europe/Lisbon,Kerry 凯里
DIBK,BYK,Bouake Airport,,CI,7.738800049,-5.07366991,1230,Africa/Abidjan,Kew 克佑
MUBY,BYM,Carlos Manuel de Cespedes Airport,Bayamo,CU,20.39640045,-76.62139893,203,America/Havana,Key West 基韦斯特
ZMBH,BYN,Bayankhongor Airport,Bayankhongor,MN,46.16329956,100.7040024,6085,Asia/Ulaanbaatar,Khabarovsk 哈巴罗夫斯克(伯力)
WALV,BYQ,Bunyu Airport,Bunju Island,ID,3.455719948,117.8669968,118,Asia/Makassar,Kharkov 哈尔科夫
EKLS,BYR,Laeso Airport,Laeso,DK,57.27719879,11.00010014,25,Europe/Copenhagen,Khartum (Khartoum) 喀士穆
KBYS,BYS,Bicycle Lake Army Air Field,Fort Irwin/Barstow,US,35.2804985,-116.6299973,2350,America/Los_Angeles,Khyber Pass 开伯尔山口
EIBN,BYT,Bantry Aerodrome,Bantry,IE,51.66859818,-9.48416996,7,Europe/Dublin,Kiel 基尔
EDQD,BYU,Bayreuth Airport,Bayreuth,DE,49.98500061,11.64000034,1601,Europe/Berlin,Kielce 凯尔采
38WA,BYW,Blakely Island Airport,Blakely Island,US,48.57899857,-122.8259964,66,America/Los_Angeles,Kiev (Kiyev) 基辅
MNBZ,BZA,San Pedro Airport,Bonanza,NI,13.94999981,-84.59999847,600,America/Managua,Kigali 基加利
SBBZ,BZC,Umberto Modiano Airport,Cabo Frio,BR,-22.77099991,-41.96289825,10,America/Sao_Paulo,Kildare 基尔代尔
YBRN,BZD,Balranald Airport,,AU,-34.62360001,143.5780029,210,Australia/Sydney,Kilimanjaro 乞力马扎罗山
MZBZ,BZE,Philip S. W. Goldson International Airport,Belize City,BZ,17.53910065,-88.30819702,15,America/Belize,Kilkenny 基尔肯尼
EPBY,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,PL,53.09680176,17.97769928,235,Europe/Warsaw,Kimberley 金伯利
LTBF,BZI,Bal?kesir Merkez Airport,,TR,39.61930084,27.9260006,340,Europe/Istanbul,Kinabalu(Kinabulu) 基纳巴卢
UUBP,BZK,Bryansk Airport,Bryansk,RU,53.21419907,34.17639923,663,Europe/Moscow,Kincardineshire 金卡丁郡
VGBR,BZL,Barisal Airport,Barisal,BD,22.8010006,90.30120087,23,Asia/Dhaka,Kings Peak 京斯峰
KBZN,BZN,Gallatin Field,Bozeman,US,45.77750015,-111.1529999,4473,America/Denver,Kingston 金斯敦
LIPB,BZO,Bolzano Airport,Bolzano,IT,46.46020126,11.3263998,789,Europe/Rome,Kingstown 金斯敦
YBIZ,BZP,Bizant Airport,Lakefield National Park,AU,-14.74027778,144.1194444,65,Australia/Brisbane,Kingross-shire 金罗斯
LFMU,BZR,Beziers-Vias Airport,Beziers/Vias,FR,43.32350159,3.353899956,56,Europe/Paris,Kinshasa 金沙萨
FZKJ,BZU,Buta Zega Airport,,CD,2.818350077,24.79369926,1378,Africa/Lubumbashi,Kintyre 琴泰半岛
FCBB,BZV,Maya-Maya Airport,Brazzaville,CG,-4.251699925,15.25300026,1048,Africa/Brazzaville,Kirg(h)iz Republic 吉尔吉斯
LUBL,BZY,Balti International Airport,Strymba,MD,47.83810043,27.78149986,758,Europe/Chisinau,Kiribati 基里巴斯
EGVN,BZZ,RAF Brize Norton,Brize Norton,GB,51.75,-1.583619952,288,Europe/London,Kirkcudbrightshire 柯尔库布里郡
MHCA,CAA,Catacamas Airport,Catacamas,HN,14.91699982,-85.90000153,1489,America/Tegucigalpa,"Kirkpatrick, Mount 柯克帕特里克峰"
FNCA,CAB,Cabinda Airport,Cabinda,AO,-5.596990109,12.18840027,66,Africa/Luanda,Kirkuk 基尔库克
SBCA,CAC,Cascavel Airport,Cascavel,BR,-25.00029945,-53.50080109,2473,America/Sao_Paulo,Kitchener 基奇纳
KCAD,CAD,Wexford County Airport,Cadillac,US,44.27529907,-85.41889954,1307,America/Detroit,Kjolen Mts 舍伦山脉
KCAE,CAE,Columbia Metropolitan Airport,Columbia,US,33.93880081,-81.11949921,236,America/New_York,Klondike 克朗代克
SWCA,CAF,Carauari Airport,Carauari,BR,-4.871520042,-66.89749908,355,America/Manaus,Klyuchevskaya 克留切夫斯克山
LIEE,CAG,Cagliari / Elmas Airport,Cagliari,IT,39.25149918,9.054280281,13,Europe/Rome,Kobe 神户
VVCM,CAH,Ca Mau Airport,Ca Mau City,VN,9.177666667,105.1777778,6,Asia/Ho_Chi_Minh,Kokand 浩罕
HECA,CAI,Cairo International Airport,Cairo,EG,30.12190056,31.40559959,382,Africa/Cairo,Kola 科拉半岛
SVCN,CAJ,Canaima Airport,Canaima,VE,6.231988907,-62.85443115,1450,America/Caracas,"Kolyma, kolima 科雷马河"
KCAK,CAK,Akron Canton Regional Airport,Akron,US,40.91609955,-81.44219971,1228,America/New_York,Komsomolsk 共青城
EGEC,CAL,Campbeltown Airport,Campbeltown,GB,55.43719864,-5.686389923,42,Europe/London,Korea 朝鲜
SLCA,CAM,Camiri Airport,Camiri,BO,-20.00639915,-63.52780151,2614,America/La_Paz,Korla 库尔勒
ZGGG,CAN,Guangzhou Baiyun International Airport,Guangzhou,CN,23.39240074,113.2990036,50,Asia/Chongqing,"Kosciusko, Mount 科西阿斯科峰"
KCAO,CAO,Clayton Municipal Airpark,Clayton,US,36.44620132,-103.1669998,4965,America/Denver,Kowait= Kuwait 科威特
MTCH,CAP,Cap Haitien International Airport,Cap Haitien,HT,19.7329998,-72.19470215,10,America/Port-au-Prince,Kowloon 九龙
SKCU,CAQ,Juan H White Airport,Caucasia,CO,7.96847,-75.1985,174,America/Bogota,Krasnovodsk 克拉斯诺夫斯克
SUCM,CAR,Carmelo International Airport,Carmelo,UY,-33.96611023,-58.32527924,42,America/Montevideo,Krasnoyarsk 克拉斯诺雅茨克
GMMC,CAS,Anfa Airport,Casablanca,MA,33.55329895,-7.661389828,200,Africa/Casablanca,Kristiansand 克里斯蒂安桑
MYCB,CAT,New Bight Airport,Cat Island,BS,24.31529999,-75.45230103,5,America/Nassau,Krivor(或Krivoy)Rog 克里沃罗格
SNRU,CAU,Caruaru Airport,Caruaru,BR,-8.282389641,-36.01350021,1891,America/Recife,Krons(h)tadt 喀琅施塔得
FNCZ,CAV,Cazombo Airport,Cazombo,AO,-11.89309978,22.91640091,3700,Africa/Luanda,Kuala Lumpur 吉隆坡
SBCP,CAW,Bartolomeu Lisandro Airport,Campos Dos Goytacazes,BR,-21.69829941,-41.30170059,57,America/Sao_Paulo,Kuching 古晋
EGNC,CAX,Carlisle Airport,Carlisle,GB,54.9375,-2.809170008,190,Europe/London,"Kuibyshev, Kuybyshev 古比雪夫"
SOCA,CAY,Cayenne-Rochambeau Airport,Cayenne / Rochambeau,GF,4.819809914,-52.36040115,26,America/Cayenne,Kunlun 昆仑山脉
YCBA,CAZ,Cobar Airport,,AU,-31.53829956,145.7940063,724,Australia/Sydney,Kuming 昆明
SLCB,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.42110062,-66.17710114,8360,America/La_Paz,Kuqa 库车
VOCX,CBD,Car Nicobar Air Force Station,,IN,9.152509689,92.81960297,5,Asia/Kolkata,Kursk 库尔斯克
KCBE,CBE,Greater Cumberland Regional Airport,Cumberland,US,39.61539841,-78.7609024,775,America/New_York,"Kuwait, Kuweit, Kowait 科威特"
KCBF,CBF,Council Bluffs Municipal Airport,Council Bluffs,US,41.25920105,-95.76059723,1253,America/Chicago,Kuznetsk 库兹涅茨克
EGSC,CBG,Cambridge Airport,Cambridge,GB,52.20500183,0.174999997,47,Europe/London,Kyoto 京都
DAOR,CBH,Bechar Boudghene Ben Ali Lotfi Airport,Bechar,DZ,31.64570045,-2.269860029,2661,Africa/Algiers,Kyrshu 九州
YCBN,CBI,Cape Barren Island Airport,,AU,-40.39170074,148.0169983,0,Australia/Hobart,Labrador 拉布拉多
MDCR,CBJ,Cabo Rojo Airport,Cabo Rojo,DO,17.92900085,-71.64479828,262,America/Santo_Domingo,Labuan 纳闽岛
KCBK,CBK,Shalz Field,Colby,US,39.42750168,-101.0469971,3187,America/Chicago,Laccadive Island 拉克代夫群岛
SVCB,CBL,Ciudad Bolivar Airport,,VE,8.122160912,-63.53695679,197,America/Caracas,Lachlan 拉克伦河
KCBM,CBM,Columbus Air Force Base,Columbus,US,33.64379883,-88.44380188,219,America/Chicago,Ladoga 拉多加湖
WICD,CBN,Penggung Airport,Cirebon-Java Island,ID,-6.756140232,108.5400009,89,Asia/Jakarta,Lagos 拉各斯
RPMC,CBO,Awang Airport,Cotabato City,PH,7.165239811,124.2099991,189,Asia/Manila,La Guaria 拉古纳
LPCO,CBP,Coimbra Airport,,PT,40.15719986,-8.470000267,587,Europe/Lisbon,Lahore 拉合尔
DNCA,CBQ,Margaret Ekpo International Airport,Calabar,NG,4.976019859,8.347200394,210,Africa/Lagos,Lanarkshire 拉纳克郡
YSCB,CBR,Canberra International Airport,Canberra,AU,-35.30690002,149.1950073,1886,Australia/Sydney,Lancashire 兰开夏郡
SVON,CBS,Oro Negro Airport,Cabimas,VE,10.33069992,-71.32250214,164,America/Caracas,"Langson, Lang Son 谅山"
FNCT,CBT,Catumbela Airport,Catumbela,AO,-12.47920036,13.48690033,0,Africa/Luanda,Lanzhou 兰州
EDCD,CBU,Cottbus-Drewitz Airport,Cottbus,DE,51.88944244,14.53194427,272,Europe/Berlin,Laos 老挝
MGCB,CBV,Coban Airport,Coban,GT,15.46899986,-90.40670013,4339,America/Guatemala,Lapland 拉普兰
SSKM,CBW,Campo Mourao Airport,Campo Mourao,BR,-24.00919914,-52.35680008,1854,America/Sao_Paulo,"La, Plata 拉普拉塔"
YCDO,CBX,Condobolin Airport,,AU,-33.06439972,147.2089996,650,Australia/Sydney,Lhasa 拉萨
YCBE,CBY,Canobie Airport,Canobie,AU,-19.47940063,140.927002,0,Australia/Brisbane,La Selle 拉赛尔山脉
KCCB,CCB,Cable Airport,Upland,US,34.11159897,-117.6880035,1444,America/Los_Angeles,Lashio 腊戎
MUCC,CCC,Jardines Del Rey Airport,Cayo Coco,CU,22.46100044,-78.32839966,13,America/Havana,Las Palmas 拉斯帕尔马斯
LFMK,CCF,Carcassonne Airport,Carcassonne/Salvaza,FR,43.2159996,2.306319952,433,Europe/Paris,"Lassen Peak, Mount Lassen 拉孙火山"
KE13,CCG,Crane County Airport,Crane,US,31.4151001,-102.362999,2552,America/Chicago,Las Vegas 拉斯韦加斯
SCCC,CCH,Chile Chico Airport,Chile Chico,CL,-46.58330154,-71.68740082,1070,America/Santiago,Latakia 拉塔基亚
SSCK,CCI,Concordia Airport,Concordia,BR,-27.18059921,-52.05270004,2461,America/Sao_Paulo,Latium 拉丁姆
VOCL,CCJ,Calicut International Airport,Calicut,IN,11.13679981,75.95529938,342,Asia/Kolkata,Latvia 拉脱维亚
YPCC,CCK,Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands,CC,-12.18830013,96.83390045,10,Indian/Christmas,Lausanne 洛桑
YCCA,CCL,Chinchilla Airport,,AU,-26.77499962,150.6170044,1028,Australia/Brisbane,Lawrence 劳伦斯
SBCM,CCM,Forquilhinha - Criciuma Airport,Criciuma,BR,-28.72444344,-49.42139053,93,America/Sao_Paulo,Lebanon 黎巴嫩
OACC,CCN,Chakcharan Airport,Chakcharan,AF,34.53300095,65.26699829,7383,Asia/Kabul,Leeds 利兹
SKCI,CCO,Carimagua Airport,Puerto Lopez,CO,4.56417,-71.3364,700,America/Bogota,Leghorn 莱戈恩
SCIE,CCP,Carriel Sur Airport,Concepcion,CL,-36.77270126,-73.06310272,26,America/Santiago,(Le) Havre 勒阿弗尔
KCCR,CCR,Buchanan Field,Concord,US,37.98970032,-122.0569992,26,America/Los_Angeles,Leicester 莱斯特
SVMI,CCS,Maiquetia (Simon Bolivar Internacional) Airport,Caracas,VE,10.60311699,-66.99058533,235,America/Caracas,Leicestershire 莱斯特郡
SA30,CCT,Colonia Catriel Airport,Colonia Catriel,AR,-37.91019821,-67.83499908,1026,America/Argentina/Salta,Leinster 伦斯特
VECC,CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,22.65469933,88.44670105,16,Asia/Kolkata,Leipzig 莱比锡
NVSF,CCV,Craig Cove Airport,Craig Cove,VU,-16.26499939,167.923996,69,Pacific/Efate,Leitrim 利特里姆
YCWL,CCW,Cowell Airport,,AU,-33.66669846,136.8919983,39,Australia/Adelaide,"Leix, Laoighis 雷斯"
SWKC,CCX,Caceres Airport,Caceres,BR,-16.04360008,-57.62990189,492,America/Cuiaba,Gross Glockner 大格洛克的峰
KCCY,CCY,Northeast Iowa Regional Airport,Charles City,US,43.07260132,-92.6108017,1125,America/Chicago,Lena 勒拿河
MYBC,CCZ,Chub Cay Airport,,BS,25.41710091,-77.88089752,5,America/Nassau,Leningard 列宁格勒
YCOO,CDA,Cooinda Airport,,AU,-12.90330029,132.5319977,13,Australia/Darwin,Leopoldville 利奥波德维尔
PACD,CDB,Cold Bay Airport,Cold Bay,US,55.20610046,-162.7250061,96,America/Nome,Lepontine Alps 利旁廷阿尔卑斯山
KCDC,CDC,Cedar City Regional Airport,Cedar City,US,37.70100021,-113.098999,5622,America/Denver,Lespos 莱斯博斯岛
MHCU,CDD,Cauquira Airport,Cauquira,HN,15.3166666,-83.59166718,21,America/Tegucigalpa,Lesotho 莱索托
LIDI,CDF,Cortina Airport,Cortina D'Ampezzo,IT,46.57300186,12.11800003,4213,Europe/Rome,Lesser Antilles 小安的列斯群岛
LFPG,CDG,Charles de Gaulle International Airport,Paris,FR,49.01279831,2.549999952,392,Europe/Paris,"Leven, Loch 利文湖"
KCDH,CDH,Harrell Field,Camden,US,33.62279892,-92.76339722,130,America/Chicago,Lexington 列克星敦
SNKI,CDI,Cachoeiro do Itapemirim Airport,Cachoeiro Do Itapemirim,BR,-20.83429909,-41.18560028,335,America/Sao_Paulo,Leyton 雷敦
SBAA,CDJ,Conceicao do Araguaia Airport,Conceicao Do Araguaia,BR,-8.348349571,-49.30149841,653,America/Araguaina,Liaoning 辽宁
KCDK,CDK,George T Lewis Airport,Cedar Key,US,29.13525676,-83.04839015,11,America/Kentucky/Monticello,Liberia 利比里亚
AK75,CDL,Candle 2 Airport,Candle,US,65.90769959,-161.9259949,15,America/Anchorage,Libreville 利伯维尔
KCDN,CDN,Woodward Field,Camden,US,34.28359985,-80.56490326,302,America/New_York,Libya 利比亚
FACD,CDO,Cradock Airport,Cradock,ZA,-32.15670013,25.64559937,3110,Africa/Johannesburg,Lido 里度
VOCP,CDP,Cuddapah Airport,,IN,14.51000023,78.77279663,430,Asia/Kolkata,Liechtenstein 列支敦士登
YCRY,CDQ,Croydon Airport,,AU,-18.22500038,142.2579956,107,Australia/Brisbane,Liege 列日
KCDR,CDR,Chadron Municipal Airport,Chadron,US,42.83760071,-103.0950012,3297,America/Denver,Lille 里尔
KCDS,CDS,Childress Municipal Airport,Childress,US,34.43379974,-100.288002,1954,America/Chicago,Liongwe 利隆圭
LECN,CDT,Castellon De La Plana Airport,Castellon de La Plana,ES,39.99919891,0.0261109993,20,Europe/Madrid,Lima 利马
YSCN,CDU,Camden Airport,,AU,-34.04029846,150.6869965,230,Australia/Sydney,Lima 莱马
PACV,CDV,Merle K (Mudhole) Smith Airport,Cordova,US,60.4917984,-145.4779968,54,America/Anchorage,Limerick 利默里克
KCDW,CDW,Essex County Airport,Caldwell,US,40.87519836,-74.28140259,173,America/New_York,Limpopo 林波波河
RPMU,CDY,Cagayan de Sulu Airport,Mapun,PH,7.013999939,118.4960022,0,Asia/Manila,Lincolnshire 林肯郡
RPVM,CEB,Mactan Cebu International Airport,Lapu-Lapu City,PH,10.30749989,123.9789963,31,Asia/Manila,Lingayen Gulf 林加延
KCEC,CEC,Jack Mc Namara Field Airport,Crescent City,US,41.78020096,-124.2369995,61,America/Los_Angeles,Lipair Islands 利帕里群岛
YCDU,CED,Ceduna Airport,,AU,-32.13059998,133.7100067,77,Australia/Adelaide,Lisbon 里斯本
ULBC,CEE,Cherepovets Airport,Cherepovets,RU,59.27360153,38.01580048,377,Europe/Moscow,Lithuania 立陶宛
ULWC,CEE,Cherepovets Airport,Cherepovets,RU,59.276667,38.028333,377,Europe/Moscow,Little Missouri 小密苏里河
KCEF,CEF,Westover ARB/Metropolitan Airport,Springfield/Chicopee,US,42.19400024,-72.53479767,241,America/New_York,Liverpool 利物浦
EGNR,CEG,Hawarden Airport,Hawarden,GB,53.17810059,-2.977780104,45,Europe/London,Locarno 罗迦诺
FWCD,CEH,Chelinda Malawi Airport,,MW,-10.55000019,33.79999924,7759,Africa/Blantyre,Lodz 罗兹
VTCT,CEI,Chiang Rai International Airport,Chiang Rai,TH,19.95229912,99.88289642,1280,Asia/Bangkok,"Logan, Mount 洛根山"
USCC,CEK,Chelyabinsk Balandino Airport,Chelyabinsk,RU,55.30580139,61.50329971,769,Asia/Yekaterinburg,Loire 卢瓦尔河
PACE,CEM,Central Airport,Central,US,65.57379913,-144.7830048,937,America/Anchorage,Lombok 龙目岛
MMCN,CEN,Ciudad Obregon International Airport,Ciudad Obregon,MX,27.39259911,-109.8330002,243,America/Hermosillo,Lome 洛美
FNWK,CEO,Waco Kungo Airport,Waco Kungo,AO,-11.42640018,15.10140038,4324,Africa/Luanda,"Lomond, Loch 罗蒙德湖"
SLCP,CEP,Concepcion Airport,Concepcion,BO,-16.13829994,-62.02859879,1620,America/La_Paz,London 伦敦
LFMD,CEQ,Cannes-Mandelieu Airport,Cannes/Mandelieu,FR,43.54199982,6.953479767,13,Europe/Paris,Londonderry 伦敦德里
LFRC,CER,Cherbourg-Maupertus Airport,Cherbourg/Maupertus,FR,49.65010071,-1.470280051,459,Europe/Paris,Longford 朗福德
YCNK,CES,Cessnock Airport,,AU,-32.78749847,151.3419952,211,Australia/Sydney,Longs Peak 朗斯峰
LFOU,CET,Cholet Le Pontreau Airport,Cholet/Le Pontreau,FR,47.08209991,-0.8770639896,443,Europe/Paris,Lorain 洛雷恩
AK13,CEX,Chena Hot Springs Airport,Chena Hot Springs,US,65.05180359,-146.0469971,1195,America/Anchorage,"Lorne, Firth of 罗恩湾"
KCEZ,CEZ,Cortez Municipal Airport,Cortez,US,37.3030014,-108.6279984,5918,America/Denver,Lorraine 洛林
SBCB,CFB,Cabo Frio Airport,Cabo Frio,BR,-22.92169952,-42.07429886,23,America/Sao_Paulo,Los Angeles 洛杉矶
LFLC,CFE,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand/Auvergne,FR,45.7867012,3.169169903,1090,Europe/Paris,Lost River Range 迷河山脉
FNCF,CFF,Cafunfo Airport,Cafunfo,AO,-8.783610344,17.98970032,0,Africa/Luanda,Lothian 洛锡安
MUCF,CFG,Jaime Gonzalez Airport,Cienfuegos,CU,22.14999962,-80.41419983,102,America/Havana,Louisiana 路易斯安那
YCFD,CFI,Camfield Airport,,AU,-17.02169991,131.3269958,0,Australia/Darwin,Lourenco Marques 洛伦索-马贵斯
EIDL,CFN,Donegal Airport,Donegal,IE,55.0442009,-8.340999603,30,Europe/Dublin,Louth 劳斯
SJHG,CFO,Confresa Airport,Confresa,BR,-10.63440037,-51.56359863,781,America/Cuiaba,Lowell 洛厄尔
LFRK,CFR,Caen-Carpiquet Airport,Caen/Carpiquet,FR,49.1733017,-0.4499999881,256,Europe/Paris,Luanda 罗安达
YSCH,CFS,Coffs Harbour Airport,Coffs Harbour,AU,-30.32060051,153.1159973,18,Australia/Brisbane,Luang Prabang 琅勃拉邦
LGKR,CFU,Ioannis Kapodistrias International Airport,Kerkyra Island,GR,39.60189819,19.9116993,6,Europe/Athens,Lubeck 吕贝克
SBCY,CGB,Marechal Rondon Airport,Cuiaba,BR,-15.65289974,-56.11669922,617,America/Cuiaba,Lublin 卢布林
ZGCD,CGD,Changde Airport,Changde,CN,28.91889954,111.6399994,128,Asia/Shanghai,Lubumbashi 卢本巴希
SBSP,CGH,Congonhas Airport,Sao Paulo,BR,-23.62611008,-46.65638733,2631,America/Sao_Paulo,Lucerne 卢塞恩
KCGI,CGI,Cape Girardeau Regional Airport,Cape Girardeau,US,37.22529984,-89.57080078,342,America/Chicago,Lucknow 勒克脑
WIII,CGK,Soekarno-Hatta International Airport,Jakarta,ID,-6.12556982,106.6559982,34,Asia/Jakarta,Lulea 吕勒奥
RPMH,CGM,Camiguin Airport,,PH,9.253520012,124.7070007,53,Asia/Manila,Lusaka 卢萨卡
EDDK,CGN,Cologne Bonn Airport,Cologne,DE,50.86589813,7.142739773,302,Europe/Berlin,Luton 卢顿
ZHCC,CGO,Xinzheng Airport,Zhengzhou,CN,34.5196991,113.8410034,495,Asia/Shanghai,Luxemb(o)urg 卢森堡
VGEG,CGP,Shah Amanat International Airport,Chittagong,BD,22.24959946,91.81330109,12,Asia/Dhaka,Luzon 吕宋岛
ZYCC,CGQ,Longjia Airport,Changchun,CN,43.99620056,125.6849976,706,Asia/Harbin,Lydia 吕底亚
SBCG,CGR,Campo Grande Airport,Campo Grande,BR,-20.46870041,-54.67250061,1833,America/Campo_Grande,Lynn 林恩
YCAG,CGV,Caiguna Airport,,AU,-32.26499939,125.4929962,87,Australia/Perth,Lyons 里昂
RPML,CGY,Cagayan De Oro Airport,Cagayan De Oro City,PH,8.41561985,124.6110001,601,Asia/Manila,Mass 马斯河
KCHA,CHA,Lovell Field,Chattanooga,US,35.03530121,-85.20379639,683,America/New_York,"Macao, Macau 澳门"
OPCL,CHB,Chilas Airport,Chilas,PK,35.42670059,74.08170319,4146,Asia/Karachi,"Macassar, Maka(s)sar 望加西"
NZCH,CHC,Christchurch International Airport,Christchurch,NZ,-43.48939896,172.5319977,123,Pacific/Auckland,Mackenzie 马更些
RKPE,CHF,Jinhae Airport,Jinhae,KR,35.14120102,128.6959991,8,Asia/Seoul,Madagascar 马达加斯加
ZYCY,CHG,Chaoyang Airport,Chaoyang,CN,41.5381012,120.4349976,0,Asia/Shanghai,Maderia 1 马德拉群岛 2 马代拉河
SPPY,CHH,Chachapoyas Airport,Chachapoyas,PE,-6.201809883,-77.85610199,8333,America/Lima,Madras 马德拉斯
FVCH,CHJ,Chipinge Airport,Chipinge,ZW,-20.20669937,32.62829971,3720,Africa/Harare,Madrid 马德里
SPEO,CHM,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,PE,-9.149609566,-78.52380371,69,America/Lima,Madura 马都拉岛
RKJU,CHN,Jeon Ju Airport,Jeon Ju,KR,35.8783989,127.1200027,96,Asia/Seoul,"Maebashi, Mayebashi 前桥"
KCHO,CHO,Charlottesville Albemarle Airport,Charlottesville,US,38.1385994,-78.45290375,639,America/New_York,Mafeking 马弗京
LGSA,CHQ,Chania International Airport,Souda,GR,35.53170013,24.14970016,490,Europe/Athens,Magdalen 马达兰群岛
LFLX,CHR,Chateauroux-Deols Marcel Dassault Airport,Chateauroux/Deols,FR,46.86220169,1.730669975,529,Europe/Paris,Magdalena 马格达莱纳河
KCHS,CHS,Charleston Air Force Base-International Airport,Charleston,US,32.89860153,-80.04049683,46,America/New_York,Magdeburg 马格德堡
